Title	Link
A Survey of Tool-supported Assurance Case Assessment Techniques	https://www.scopus.com/record/display.uri?eid=2-s2.0-85072373490&origin=resultslist&sort=r-f&src=s&sid=c5649e64430bb8825f0efe386288f7e8&sot=b&sdt=b&s=TITLE%28a+survey+of+tool+supported+assurance+case+assessment+techniques%29&sl=70&sessionSearchId=c5649e64430bb8825f0efe386288f7e8&relpos=0
A Unified Method for Hybrid Network Security Situation Assessment Using HPPAL Approach	https://www.scopus.com/record/display.uri?eid=2-s2.0-84986593789&origin=resultslist&sort=r-f&src=s&sid=a2e2df8c451a3798d0372349ef957718&sot=b&sdt=b&s=TITLE%28a+unified+method+for+hybrid+network+security+situation+assessment+using+hppal+approach%29&sl=93&sessionSearchId=a2e2df8c451a3798d0372349ef957718&relpos=0
Abstract interpretation: past, present and future	https://www.scopus.com/record/display.uri?eid=2-s2.0-84905983858&origin=resultslist&sort=r-f&src=s&sid=7923a8b675b41cfd0706f2b3259384aa&sot=b&sdt=b&s=TITLE%28abstract+interpretation+past+present+and+future%29&sl=54&sessionSearchId=7923a8b675b41cfd0706f2b3259384aa&relpos=0
Affine Refinement Types for Secure Distributed Programming	https://www.scopus.com/record/display.uri?eid=2-s2.0-84939865212&origin=resultslist&sort=r-f&src=s&sid=87bd69c14aa690d1d760293ef269426c&sot=b&sdt=b&s=TITLE%28affine+refinement+types+for+secure+distributed+programming%29&sl=65&sessionSearchId=87bd69c14aa690d1d760293ef269426c&relpos=0
Agree to disagree: security requirements are different, but mechanisms for security adaptation are not	https://www.scopus.com/record/display.uri?eid=2-s2.0-85051543145&origin=resultslist&sort=r-f&src=s&sid=ac35fbb4191ef29b627112956d678b0c&sot=b&sdt=b&s=TITLE%28agree+to+disagree+security+requirements+are+different+but+mechanisms+for+security+adaptation+are+not%29&sl=107&sessionSearchId=ac35fbb4191ef29b627112956d678b0c&relpos=0
AgriVillage: 3D multi-language internet game for fostering agriculture environmental awareness	https://www.scopus.com/record/display.uri?eid=2-s2.0-79952410495&origin=resultslist&sort=r-f&src=s&sid=5ec5ab842792ac291fb2e7f4139dd98c&sot=b&sdt=b&s=TITLE%28agrivillage+3d+multi+language+internet+game+for+fostering+agriculture+environmental+awareness%29&sl=100&sessionSearchId=5ec5ab842792ac291fb2e7f4139dd98c&relpos=0
AIMS: robustness through sensible introspection	https://www.scopus.com/record/display.uri?eid=2-s2.0-77953962605&origin=resultslist&sort=r-f&src=s&sid=3c241dc79cf18a780d8ca7b6746854c6&sot=b&sdt=b&s=TITLE%28aims+robustness+through+sensible+introspection%29&sl=53&sessionSearchId=3c241dc79cf18a780d8ca7b6746854c6&relpos=0
Airborne network: a cyber-physical system perspective	https://www.scopus.com/record/display.uri?eid=2-s2.0-84863555415&origin=resultslist&sort=r-f&src=s&sid=48c120c912e5c883794c632b48dd8486&sot=b&sdt=b&s=TITLE%28airborne+network+a+cyber+physical+system+perspective%29&sl=59&sessionSearchId=48c120c912e5c883794c632b48dd8486&relpos=0
ALERT: Adding a Secure Layer in Decision Support for Advanced Driver Assistance System (ADAS)	https://www.scopus.com/record/display.uri?eid=2-s2.0-85058226741&origin=resultslist&sort=r-f&src=s&sid=1b8d3a8e1786ff2df064fc5796b1b004&sot=b&sdt=b&s=TITLE%28alert+adding+a+secure+layer+in+decision+support+for+advanced+driver+assistance+system+adas%29&sl=97&sessionSearchId=1b8d3a8e1786ff2df064fc5796b1b004&relpos=0
Aligning Deos and RTEMS with the FACE safety base operating system profile	https://www.scopus.com/record/display.uri?eid=2-s2.0-85088162151&origin=resultslist&sort=r-f&src=s&sid=a22ce69d062e8e500aab983cdd6bef25&sot=b&sdt=b&s=TITLE%28aligning+deos+and+rtems+with+the+face+safety+base+operating+system+profile%29&sl=81&sessionSearchId=a22ce69d062e8e500aab983cdd6bef25&relpos=0
Alteration Agent for Cloud Data Security	https://www.scopus.com/record/display.uri?eid=2-s2.0-85047256724&origin=resultslist&sort=r-f&src=s&sid=81fd0965a64c8980539be8decf6132ce&sot=b&sdt=b&s=TITLE%28alteration+agent+for+cloud+data+security%29&sl=47&sessionSearchId=81fd0965a64c8980539be8decf6132ce&relpos=0
An Application Protocol to Integrate a Small Size Helicopter into an IP Based Ad-Hoc Network	https://www.scopus.com/record/display.uri?eid=2-s2.0-51649119697&origin=resultslist&sort=r-f&src=s&sid=2ce8793ed81067ac27d39429fdaf86a8&sot=b&sdt=b&s=TITLE%28an+application+protocol+to+integrate+a+small+size+helicopter+into+an+ip+based+ad+hoc+network%29&sl=99&sessionSearchId=2ce8793ed81067ac27d39429fdaf86a8&relpos=0
An efficient scheme for secure group communication in mobile wireless sensor networks	https://www.scopus.com/record/display.uri?eid=2-s2.0-79959333305&origin=resultslist&sort=r-f&src=s&sid=a1c4c4355a5365db0016dc70a9a42388&sot=b&sdt=b&s=TITLE%28an+efficient+scheme+for+secure+group+communication+in+mobile+wireless+sensor+networks%29&sl=92&sessionSearchId=a1c4c4355a5365db0016dc70a9a42388&relpos=0
An Improved Variable Time Headway Strategy For ACC	https://www.scopus.com/record/display.uri?eid=2-s2.0-85076690740&origin=resultslist&sort=r-f&src=s&sid=c8f3430d4c759c2069a1408656f840d6&sot=b&sdt=b&s=TITLE%28an+improved+variable+time+headway+strategy+for+acc%29&sl=57&sessionSearchId=c8f3430d4c759c2069a1408656f840d6&relpos=0
An OpenRBAC Semantic Model for Access Control in Vehicular Networks	https://www.scopus.com/record/display.uri?eid=2-s2.0-85067197667&origin=resultslist&sort=r-f&src=s&sid=259c2a7cff9d0575def87a55d413afb1&sot=b&sdt=b&s=TITLE%28an+openrbac+semantic+model+for+access+control+in+vehicular+networks%29&sl=74&sessionSearchId=259c2a7cff9d0575def87a55d413afb1&relpos=0
Android-based Mobile Phone Blind Driving Warning System	https://www.scopus.com/record/display.uri?eid=2-s2.0-85073050303&origin=resultslist&sort=r-f&src=s&sid=23a14094ac744819aa8fb69276256407&sot=b&sdt=b&s=TITLE%28android+based+mobile+phone+blind+driving+warning+system%29&sl=62&sessionSearchId=23a14094ac744819aa8fb69276256407&relpos=0
Applying Security Testing Techniques to Automotive Engineering	https://www.scopus.com/record/display.uri?eid=2-s2.0-85071721936&origin=resultslist&sort=r-f&src=s&sid=0c95e83c904a1a4d6ca0853c453ee2e5&sot=b&sdt=b&s=TITLE%28applying+security+testing+techniques+to+automotive+engineering%29&sl=69&sessionSearchId=0c95e83c904a1a4d6ca0853c453ee2e5&relpos=0
Approaching runtime trust assurance in open adaptive systems	https://www.scopus.com/record/display.uri?eid=2-s2.0-79959549777&origin=resultslist&sort=r-f&src=s&sid=3f8dacdfa65cf120f7fd7bae0decbda8&sot=b&sdt=b&s=TITLE%28approaching+runtime+trust+assurance+in+open+adaptive+systems%29&sl=67&sessionSearchId=3f8dacdfa65cf120f7fd7bae0decbda8&relpos=0
Architectural description of embedded systems	https://www.scopus.com/record/display.uri?eid=2-s2.0-84864045467&origin=resultslist&sort=r-f&src=s&sid=56cc0ea4d6bda3e39a780f24effe1f45&sot=b&sdt=b&s=TITLE%28architectural+description+of+embedded+systems%29&sl=52&sessionSearchId=56cc0ea4d6bda3e39a780f24effe1f45&relpos=0
Architectural support for software-based protection	https://www.scopus.com/record/display.uri?eid=2-s2.0-34547172136&origin=resultslist&sort=r-f&src=s&sid=ed416ce4f02b5ad8dbea80d7ba04a5cf&sot=b&sdt=b&s=TITLE%28architectural+support+for+software+based+protection%29&sl=58&sessionSearchId=ed416ce4f02b5ad8dbea80d7ba04a5cf&relpos=0
Artificial Intelligence for Sport Actions and Performance Analysis using Recurrent Neural Network (RNN) with Long Short-Term Memory (LSTM)	https://www.scopus.com/record/display.uri?eid=2-s2.0-85061528559&origin=resultslist&sort=r-f&src=s&sid=1856bfc54a2cd2bbe0237257888e4218&sot=b&sdt=b&s=TITLE%28artificial+intelligence+for+sport+actions+and+performance+analysis+using+recurrent+neural+network+rnn+with+long+short+term+memory+lstm%29&sl=141&sessionSearchId=1856bfc54a2cd2bbe0237257888e4218&relpos=0
Aspect-oriented Modeling of Attacks in Automotive Cyber-Physical Systems	https://www.scopus.com/record/display.uri?eid=2-s2.0-84903220294&origin=resultslist&sort=r-f&src=s&sid=ac99d1a0303cad22c38e4d2c6f487d91&sot=b&sdt=b&s=TITLE%28aspect+oriented+modeling+of+attacks+in+automotive+cyber+physical+systems%29&sl=79&sessionSearchId=ac99d1a0303cad22c38e4d2c6f487d91&relpos=0
ASSIST: access controlled ship identification streams	https://www.scopus.com/record/display.uri?eid=2-s2.0-84893399391&origin=resultslist&sort=r-f&src=s&sid=3d4431aedb4ec04c271c4d7cd5d73376&sot=b&sdt=b&s=TITLE%28assist+access+controlled+ship+identification+streams%29&sl=59&sessionSearchId=3d4431aedb4ec04c271c4d7cd5d73376&relpos=0
Assurance via model transformations and their hierarchical refinement	https://www.scopus.com/record/display.uri?eid=2-s2.0-85056855775&origin=resultslist&sort=r-f&src=s&sid=18a6dbe15a6b091167e2ac661141110c&sot=b&sdt=b&s=TITLE%28assurance+via+model+transformations+and+their+hierarchical+refinement%29&sl=76&sessionSearchId=18a6dbe15a6b091167e2ac661141110c&relpos=0
ASSV: Handwritten Signature Verification Using Acoustic Signals	https://www.scopus.com/record/display.uri?eid=2-s2.0-85072879406&origin=resultslist&sort=r-f&src=s&sid=f6f49c9e4ef0ba991366b09421cf3fee&sot=b&sdt=b&s=TITLE%28assv+handwritten+signature+verification+using+acoustic+signals%29&sl=69&sessionSearchId=f6f49c9e4ef0ba991366b09421cf3fee&relpos=0
Attack-tolerant Unequal Probability Sampling Methods over Sliding Window for Distributed Streams	https://www.scopus.com/record/display.uri?eid=2-s2.0-85098243061&origin=resultslist&sort=r-f&src=s&sid=546ef6f43e6bdca6b90a7011b43abec4&sot=b&sdt=b&s=TITLE%28attack+tolerant+unequal+probability+sampling+methods+over+sliding+window+for+distributed+streams%29&sl=103&sessionSearchId=546ef6f43e6bdca6b90a7011b43abec4&relpos=0
Attribute-Based Credentials in High-Density Platooning	https://www.scopus.com/record/display.uri?eid=2-s2.0-85074211391&origin=resultslist&sort=r-f&src=s&sid=9095644172e6a2cb8539712004420f53&sot=b&sdt=b&s=TITLE%28attribute+based+credentials+in+high+density+platooning%29&sl=61&sessionSearchId=9095644172e6a2cb8539712004420f53&relpos=0
Authenticated encryption for time-sensitive critical infrastructure	https://www.scopus.com/record/display.uri?eid=2-s2.0-85014931666&origin=resultslist&sort=r-f&src=s&sid=2ba2b7e6f40dc019a445101b2dad7951&sot=b&sdt=b&s=TITLE%28authenticated+encryption+for+time+sensitive+critical+infrastructure%29&sl=74&sessionSearchId=2ba2b7e6f40dc019a445101b2dad7951&relpos=0
Automated Equivalence Checking of Concurrent Quantum Systems	https://www.scopus.com/record/display.uri?eid=2-s2.0-85057207066&origin=resultslist&sort=r-f&src=s&sid=920392ee0909b137711d1c108e05fd50&sot=b&sdt=b&s=TITLE%28automated+equivalence+checking+of+concurrent+quantum+systems%29&sl=67&sessionSearchId=920392ee0909b137711d1c108e05fd50&relpos=0
BC-SSES: Secure Storage Extension and Sharing Method for Blockchain	https://www.scopus.com/record/display.uri?eid=2-s2.0-85089238555&origin=resultslist&sort=r-f&src=s&sid=292f276ddafbf36e240f65eede5bc2c4&sot=b&sdt=b&s=TITLE%28bc+sses+secure+storage+extension+and+sharing+method+for+blockchain%29&sl=73&sessionSearchId=292f276ddafbf36e240f65eede5bc2c4&relpos=0
Big Data Framework for Abnormal Vessel Trajectories Detection using Adaptive Kernel Density Estimation	https://www.scopus.com/record/display.uri?eid=2-s2.0-85060924657&origin=resultslist&sort=r-f&src=s&sid=c72ecf180a3636516cc6ee6b5906ab96&sot=b&sdt=b&s=TITLE%28big+data+framework+for+abnormal+vessel+trajectories+detection+using+adaptive+kernel+density+estimation%29&sl=109&sessionSearchId=c72ecf180a3636516cc6ee6b5906ab96&relpos=0
Block public access: trust safety verification of access control policies	https://www.scopus.com/record/display.uri?eid=2-s2.0-85097163406&origin=resultslist&sort=r-f&src=s&sid=3e5eb7490cdeee997a338d9f77a14cbf&sot=b&sdt=b&s=TITLE%28block+public+access+trust+safety+verification+of+access+control+policies%29&sl=79&sessionSearchId=3e5eb7490cdeee997a338d9f77a14cbf&relpos=0
Bringing Engineering Rigor to Deep Learning	https://www.scopus.com/record/display.uri?eid=2-s2.0-85071305650&origin=resultslist&sort=r-f&src=s&sid=b18f13483d34d200c40c5d11a79de71b&sot=b&sdt=b&s=TITLE%28bringing+engineering+rigor+to+deep+learning%29&sl=50&sessionSearchId=b18f13483d34d200c40c5d11a79de71b&relpos=0
Can We Predict a Riot? Disruptive Event Detection Using Twitter	https://www.scopus.com/record/display.uri?eid=2-s2.0-85016502012&origin=resultslist&sort=r-f&src=s&sid=9e6e157c7fc16dbbca55fee427df9427&sot=b&sdt=b&s=TITLE%28can+we+predict+a+riot+disruptive+event+detection+using+twitter%29&sl=69&sessionSearchId=9e6e157c7fc16dbbca55fee427df9427&relpos=0
CoDrive: Cooperative Driving Scheme for Vehicles in Urban Signalized Intersections	https://www.scopus.com/record/display.uri?eid=2-s2.0-85053494993&origin=resultslist&sort=r-f&src=s&sid=933be2a9ee18da27eed610a4c3817e5e&sot=b&sdt=b&s=TITLE%28codrive+cooperative+driving+scheme+for+vehicles+in+urban+signalized+intersections%29&sl=88&sessionSearchId=933be2a9ee18da27eed610a4c3817e5e&relpos=0
Co-engineering of Safety and Security Life Cycles for Engineering of Automotive Systems	https://www.scopus.com/record/display.uri?eid=2-s2.0-85086889967&origin=resultslist&sort=r-f&src=s&sid=16dd82b5a2c1d1e5a22133e3a00f06b4&sot=b&sdt=b&s=TITLE%28co+engineering+of+safety+and+security+life+cycles+for+engineering+of+automotive+systems%29&sl=94&sessionSearchId=16dd82b5a2c1d1e5a22133e3a00f06b4&relpos=0
Compositional verification for secure loading of smart card applets	https://www.scopus.com/record/display.uri?eid=2-s2.0-28344456357&origin=resultslist&sort=r-f&src=s&sid=019ab875e49407d1e8bf5461d64f2590&sot=b&sdt=b&s=TITLE%28compositional+verification+for+secure+loading+of+smart+card+applets%29&sl=74&sessionSearchId=019ab875e49407d1e8bf5461d64f2590&relpos=0
Contextual constraints: consequences for interaction design	https://www.scopus.com/record/display.uri?eid=2-s2.0-84904469714&origin=resultslist&sort=r-f&src=s&sid=e4dcef29c56f640030bc9c55f8940017&sot=b&sdt=b&s=TITLE%28contextual+constraints+consequences+for+interaction+design%29&sl=65&sessionSearchId=e4dcef29c56f640030bc9c55f8940017&relpos=0
Coordinating security and safety engineering processes in automotive electronics development	https://www.scopus.com/record/display.uri?eid=2-s2.0-84905438716&origin=resultslist&sort=r-f&src=s&sid=4bea613ef0a020b7786259d92e5c0fdd&sot=b&sdt=b&s=TITLE%28coordinating+security+and+safety+engineering+processes+in+automotive+electronics+development%29&sl=99&sessionSearchId=4bea613ef0a020b7786259d92e5c0fdd&relpos=0
CORGIDS: A Correlation-based Generic Intrusion Detection System	https://www.scopus.com/record/display.uri?eid=2-s2.0-85056697652&origin=resultslist&sort=r-f&src=s&sid=2ce4ef099a8b660e8e3509e3eb2ba5de&sot=b&sdt=b&s=TITLE%28corgids+a+correlation+based+generic+intrusion+detection+system%29&sl=69&sessionSearchId=2ce4ef099a8b660e8e3509e3eb2ba5de&relpos=0
Coverage-Guided Fuzzing for Feedforward Neural Networks	https://www.scopus.com/record/display.uri?eid=2-s2.0-85078883804&origin=resultslist&sort=r-f&src=s&sid=41c471b4727c89fb8ad48d87bfe9139f&sot=b&sdt=b&s=TITLE%28coverage+guided+fuzzing+for+feedforward+neural+networks%29&sl=62&sessionSearchId=41c471b4727c89fb8ad48d87bfe9139f&relpos=0
Co-X panel discussion	https://www.scopus.com/record/display.uri?eid=2-s2.0-84871395043&origin=resultslist&sort=r-f&src=s&sid=733142dedd7f052fe03bc707f2bb7966&sot=b&sdt=b&s=TITLE%28co+x+panel+discussion%29&sl=28&sessionSearchId=733142dedd7f052fe03bc707f2bb7966&relpos=0
CPS: driving cyber-physical systems to unsafe operating conditions by timing DoS attacks on sensor signals	https://www.scopus.com/record/display.uri?eid=2-s2.0-84954536572&origin=resultslist&sort=r-f&src=s&sid=df4a882d2ab4cff66f6c80622233fe84&sot=b&sdt=b&s=TITLE%28cps+driving+cyber+physical+systems+to+unsafe+operating+conditions+by+timing+dos+attacks+on+sensor+signals%29&sl=112&sessionSearchId=df4a882d2ab4cff66f6c80622233fe84&relpos=0
CVShield: Guarding Sensor Data in Connected Vehicle with Trusted Execution Environment	https://www.scopus.com/record/display.uri?eid=2-s2.0-85082566241&origin=resultslist&sort=r-f&src=s&sid=9f2171e5a9f1ba723c1b54c57fdd2b88&sot=b&sdt=b&s=TITLE%28cvshield+guarding+sensor+data+in+connected+vehicle+with+trusted+execution+environment%29&sl=92&sessionSearchId=9f2171e5a9f1ba723c1b54c57fdd2b88&relpos=0
D2NN: a fine-grained dual modular redundancy framework for deep neural networks	https://www.scopus.com/record/display.uri?eid=2-s2.0-85077812643&origin=resultslist&sort=r-f&src=s&sid=d1df4f177fa9b44a943451e8b4b4a048&sot=b&sdt=b&s=TITLE%28d2nn+a+fine+grained+dual+modular+redundancy+framework+for+deep+neural+networks%29&sl=85&sessionSearchId=d1df4f177fa9b44a943451e8b4b4a048&relpos=0
DADS: Decentralized Attestation for Device Swarms	https://www.scopus.com/record/display.uri?eid=2-s2.0-85069542029&origin=resultslist&sort=r-f&src=s&sid=5445f831e1f0322305ef55d19a2cc79e&sot=b&sdt=b&s=TITLE%28dads+decentralized+attestation+for+device+swarms%29&sl=55&sessionSearchId=5445f831e1f0322305ef55d19a2cc79e&relpos=0
Data Sets, Modeling, and Decision Making in Smart Cities	https://www.scopus.com/record/display.uri?eid=2-s2.0-85075638843&origin=resultslist&sort=r-f&src=s&sid=3ea1d4af0da1d59298e4c58f45cf350b&sot=b&sdt=b&s=TITLE%28data+sets+modeling+and+decision+making+in+smart+cities%29&sl=61&sessionSearchId=3ea1d4af0da1d59298e4c58f45cf350b&relpos=0
Decentralized, BlockChain Based Access Control Framework for the Heterogeneous Internet of Things	https://www.scopus.com/record/display.uri?eid=2-s2.0-85052013358&origin=resultslist&sort=r-f&src=s&sid=42b5f09a831166cfdeadddcc99f7a1b2&sot=b&sdt=b&s=TITLE%28decentralized+blockchain+based+access+control+framework+for+the+heterogeneous+internet+of+things%29&sl=103&sessionSearchId=42b5f09a831166cfdeadddcc99f7a1b2&relpos=0
Deep Learning Based Forecasting of Critical Infrastructure Data	https://www.scopus.com/record/display.uri?eid=2-s2.0-85037353931&origin=resultslist&sort=r-f&src=s&sid=764f2c31d55bd74d75bc6d37f973e0c7&sot=b&sdt=b&s=TITLE%28deep+learning+based+forecasting+of+critical+infrastructure+data%29&sl=70&sessionSearchId=764f2c31d55bd74d75bc6d37f973e0c7&relpos=0
Deep Learning for Real-Time Robust Facial Expression Analysis	https://www.scopus.com/record/display.uri?eid=2-s2.0-85053678069&origin=resultslist&sort=r-f&src=s&sid=97b2cf7c06d25594f41c6e28df631a8d&sot=b&sdt=b&s=TITLE%28deep+learning+for+real+time+robust+facial+expression+analysis%29&sl=68&sessionSearchId=97b2cf7c06d25594f41c6e28df631a8d&relpos=0
DeepXplore: Automated Whitebox Testing of Deep Learning Systems	https://www.scopus.com/record/display.uri?eid=2-s2.0-85074371403&origin=resultslist&sort=r-f&src=s&sid=0affacb82f53505e981b255b936636d3&sot=b&sdt=b&s=TITLE%28deepxplore+automated+whitebox+testing+of+deep+learning+systems%29&sl=69&sessionSearchId=0affacb82f53505e981b255b936636d3&relpos=0
Degradable inference for energy autonomous vision applications	https://www.scopus.com/record/display.uri?eid=2-s2.0-85072879506&origin=resultslist&sort=r-f&src=s&sid=c0718139ab6d0a714f55a7a219a9855a&sot=b&sdt=b&s=TITLE%28degradable+inference+for+energy+autonomous+vision+applications%29&sl=69&sessionSearchId=c0718139ab6d0a714f55a7a219a9855a&relpos=0
Dependable Integrated Clinical System Architecture with Runtime Verification	https://www.scopus.com/record/display.uri?eid=2-s2.0-85043500096&origin=resultslist&sort=r-f&src=s&sid=fac12db126f0c0cb5e5a36394cd1bef5&sot=b&sdt=b&s=TITLE%28dependable+integrated+clinical+system+architecture+with+runtime+verification%29&sl=83&sessionSearchId=fac12db126f0c0cb5e5a36394cd1bef5&relpos=0
Deriving a unified fault taxonomy for event-based systems	https://www.scopus.com/record/display.uri?eid=2-s2.0-84864995538&origin=resultslist&sort=r-f&src=s&sid=2bd7eb21016f209e5efc9f95f4aef1c6&sot=b&sdt=b&s=TITLE%28deriving+a+unified+fault+taxonomy+for+event+based+systems%29&sl=64&sessionSearchId=2bd7eb21016f209e5efc9f95f4aef1c6&relpos=0
Design and Analysis of Delay-Tolerant Intelligent Intersection Management	https://www.scopus.com/record/display.uri?eid=2-s2.0-85066016080&origin=resultslist&sort=r-f&src=s&sid=f1ec28738eeaed7bf5bc78662795ea2e&sot=b&sdt=b&s=TITLE%28design+and+analysis+of+delay+tolerant+intelligent+intersection+management%29&sl=80&sessionSearchId=f1ec28738eeaed7bf5bc78662795ea2e&relpos=0
Design and deployment of a security protocol to provide authentication services for connected objects	https://www.scopus.com/record/display.uri?eid=2-s2.0-85100475593&origin=resultslist&sort=r-f&src=s&sid=d58755e5a82759b6f6c5662729d8ddfa&sot=b&sdt=b&s=TITLE%28design+and+deployment+of+a+security+protocol+to+provide+authentication+services+for+connected+objects%29&sl=108&sessionSearchId=d58755e5a82759b6f6c5662729d8ddfa&relpos=0
Design challenges for secure implantable medical devices	https://www.scopus.com/record/display.uri?eid=2-s2.0-84949180238&origin=resultslist&sort=r-f&src=s&sid=7584458e6dc680c699552b2c261fe128&sot=b&sdt=b&s=TITLE%28design+challenges+for+secure+implantable+medical+devices%29&sl=63&sessionSearchId=7584458e6dc680c699552b2c261fe128&relpos=0
Detection of False Command and Response Injection Attacks for Cyber Physical Systems Security and Resilience	https://www.scopus.com/record/display.uri?eid=2-s2.0-85100613015&origin=resultslist&sort=r-f&src=s&sid=b93b918170ee848f84c3cbd11c0a6b23&sot=b&sdt=b&s=TITLE%28detection+of+false+command+and+response+injection+attacks+for+cyber+physical+systems+security+and+resilience%29&sl=115&sessionSearchId=b93b918170ee848f84c3cbd11c0a6b23&relpos=0
DieHard: probabilistic memory safety for unsafe languages	https://www.scopus.com/record/display.uri?eid=2-s2.0-33746101822&origin=resultslist&sort=r-f&src=s&sid=74c8cfd7736abcc161c6878ba470a53c&sot=b&sdt=b&s=TITLE%28diehard+probabilistic+memory+safety+for+unsafe+languages%29&sl=63&sessionSearchId=74c8cfd7736abcc161c6878ba470a53c&relpos=0
Digital-PASS: A Simulation-based Approach to Privacy Education	https://www.scopus.com/record/display.uri?eid=2-s2.0-85076161652&origin=resultslist&sort=r-f&src=s&sid=412055be8e927af3f89d4b8d12d08553&sot=b&sdt=b&s=TITLE%28digital+pass+a+simulation+based+approach+to+privacy+education%29&sl=68&sessionSearchId=412055be8e927af3f89d4b8d12d08553&relpos=0
Dynamic Camera Network Reconfiguration for Crowd Surveillance	https://www.scopus.com/record/display.uri?eid=2-s2.0-85056649721&origin=resultslist&sort=r-f&src=s&sid=37021f5c4c81d020d926e19ac48d717f&sot=b&sdt=b&s=TITLE%28dynamic+camera+network+reconfiguration+for+crowd+surveillance%29&sl=68&sessionSearchId=37021f5c4c81d020d926e19ac48d717f&relpos=0
Dynamic Watermarking-based Defense of Transportation Cyber-physical Systems	https://www.scopus.com/record/display.uri?eid=2-s2.0-85075606186&origin=resultslist&sort=r-f&src=s&sid=6cdbdc36f7816248355fcf2278df47e1&sot=b&sdt=b&s=TITLE%28dynamic+watermarking+based+defense+of+transportation+cyber+physical+systems%29&sl=82&sessionSearchId=6cdbdc36f7816248355fcf2278df47e1&relpos=0
ECFI: Asynchronous Control Flow Integrity for Programmable Logic Controllers	https://www.scopus.com/record/display.uri?eid=2-s2.0-85038918101&origin=resultslist&sort=r-f&src=s&sid=c6a3f864b281c448f67dfd8aad7840ae&sot=b&sdt=b&s=TITLE%28ecfi+asynchronous+control+flow+integrity+for+programmable+logic+controllers%29&sl=82&sessionSearchId=c6a3f864b281c448f67dfd8aad7840ae&relpos=0
Editorial message: special track on object oriented programming languages and systems	https://www.scopus.com/record/display.uri?eid=2-s2.0-33751054555&origin=resultslist&sort=r-f&src=s&sid=d4234b9f14a3a312466add0e20e03c27&sot=b&sdt=b&s=TITLE%28editorial+message+special+track+on+object+oriented+programming+languages+and+systems%29&sl=91&sessionSearchId=d4234b9f14a3a312466add0e20e03c27&relpos=0
Editorial message: special track on object oriented programming languages and systems	https://www.scopus.com/record/display.uri?eid=2-s2.0-33751054555&origin=resultslist&sort=r-f&src=s&sid=84702a9457ad77a79fe1463c8716d218&sot=b&sdt=b&s=TITLE%28editorial+message+special+track+on+object+oriented+programming+languages+and+systems%29&sl=91&sessionSearchId=84702a9457ad77a79fe1463c8716d218&relpos=0
EffectiveSan: type and memory error detection using dynamically typed C/C++	https://www.scopus.com/record/display.uri?eid=2-s2.0-85084463229&origin=resultslist&sort=r-f&src=s&sid=98ba63d6f9c08e74a129003c19ed2e8b&sot=b&sdt=b&s=TITLE%28effectivesan+type+and+memory+error+detection+using+dynamically+typed+c+c%29&sl=79&sessionSearchId=98ba63d6f9c08e74a129003c19ed2e8b&relpos=0
Efficient Analysis at Edge	https://www.scopus.com/record/display.uri?eid=2-s2.0-85019398978&origin=resultslist&sort=r-f&src=s&sid=0e8ad38244f9b7c8c0055cd737a439c6&sot=b&sdt=b&s=TITLE%28efficient+analysis+at+edge%29&sl=33&sessionSearchId=0e8ad38244f9b7c8c0055cd737a439c6&relpos=0
Efficient and robust pseudonymous authentication in VANET	https://www.scopus.com/record/display.uri?eid=2-s2.0-37849048533&origin=resultslist&sort=r-f&src=s&sid=e83c20ee94c4eed0a9cd2eefcd2b423b&sot=b&sdt=b&s=TITLE%28efficient+and+robust+pseudonymous+authentication+in+vanet%29&sl=64&sessionSearchId=e83c20ee94c4eed0a9cd2eefcd2b423b&relpos=0
Electronic identity information hiding methods using a secret sharing scheme in multimedia-centric internet of things environment	https://www.scopus.com/record/display.uri?eid=2-s2.0-85014565161&origin=resultslist&sort=r-f&src=s&sid=ce5bb14e8cf05bc11e6b530a8e4b3fc9&sot=b&sdt=b&s=TITLE%28electronic+identity+information+hiding+methods+using+a+secret+sharing+scheme+in+multimedia+centric+internet+of+things+environment%29&sl=136&sessionSearchId=ce5bb14e8cf05bc11e6b530a8e4b3fc9&relpos=0
Enabling IC Traceability via Blockchain Pegged to Embedded PUF	https://www.scopus.com/record/display.uri?eid=2-s2.0-85065724970&origin=resultslist&sort=r-f&src=s&sid=32bbf9abd30b4f46a55f35773dd15ef1&sot=b&sdt=b&s=TITLE%28enabling+ic+traceability+via+blockchain+pegged+to+embedded+puf%29&sl=69&sessionSearchId=32bbf9abd30b4f46a55f35773dd15ef1&relpos=0
Enabling trusted scheduling in embedded systems	https://www.scopus.com/record/display.uri?eid=2-s2.0-84872104986&origin=resultslist&sort=r-f&src=s&sid=6a83fa0181de9451ff5b289d1e3398e8&sot=b&sdt=b&s=TITLE%28enabling+trusted+scheduling+in+embedded+systems%29&sl=54&sessionSearchId=6a83fa0181de9451ff5b289d1e3398e8&relpos=0
Encoding numbers into reducible permutation graphs using heap-ordered trees	https://www.scopus.com/record/display.uri?eid=2-s2.0-84962592193&origin=resultslist&sort=r-f&src=s&sid=b3fdbea1a6d74e5f8e9b19b6815ee648&sot=b&sdt=b&s=TITLE%28encoding+numbers+into+reducible+permutation+graphs+using+heap+ordered+trees%29&sl=82&sessionSearchId=b3fdbea1a6d74e5f8e9b19b6815ee648&relpos=0
