	key	project	title	abstract	keywords	authors	venue	doi	references	pages	bibtex	screened_decision	final_decision	mode	inclusion_criteria	exclusion_criteria	reviewer_count	source	year	meta_title	link	publisher	metadata_missing
196		SecSelfAdapt	Design and management of digital manufacturing and assembly systems in the Industry 4.0 era			Yuval Cohen, Maurizio Faccio, Francesco Pilati, Xifan Yao		https://doi.org/10.1007/s00170-019-04595-0									2	Springer Link	2019				
197		SecSelfAdapt	A SysML representation of the wireless factory work cell			Richard Candell, Mohamed Kashef, Yongkang Liu, Sebti Foufou		https://doi.org/10.1007/s00170-019-03629-x									2	Springer Link	2019				
198		SecSelfAdapt	The Nature of Software Evolution			Gabriele Taentzer, Michael Goedicke, Barbara Paech, Kurt Schneider, Andy Schürr, Birgit Vogel-Heuser		https://doi.org/10.1007/978-3-030-13499-0_2									2	Springer Link	2019				
199		SecSelfAdapt	Retrofitting of Workflow Management Systems with Self-X Capabilities for Internet of Things			Ronny Seiger, Peter Heisig, Uwe Aßmann		https://doi.org/10.1007/978-3-030-11641-5_34									2	Springer Link	2019				
200		SecSelfAdapt	Certifying delta-oriented programs			Ví­tor Rodrigues, Simone Donetti, Ferruccio Damiani		https://doi.org/10.1007/s10270-018-00704-x									2	Springer Link	2019				
201		SecSelfAdapt	Model-integrating development of software systems: a flexible component-based approach			Mahdi Derakhshanmanesh, Jürgen Ebert, Marvin Grieger, Gregor Engels		https://doi.org/10.1007/s10270-018-0682-5									2	Springer Link	2019				
202		SecSelfAdapt	Fluidware: An Approach Towards Adaptive and Scalable Programming of the IoT			Giancarlo Fortino, Barbara Re, Mirko Viroli, Franco Zambonelli		https://doi.org/10.1007/978-3-030-21485-2_22									2	Springer Link	2019				
203		SecSelfAdapt	A Non-parametric Cumulative Sum Approach for Online Diagnostics of Cyber Attacks to Nuclear Power Plants			Wei Wang, Francesco Di Maio, Enrico Zio		https://doi.org/10.1007/978-3-319-95597-1_9									2	Springer Link	2019				
204		SecSelfAdapt	A Rule-Based Smart Control for Fail-Operational Systems			Georg Engel, Gerald Schweiger, Franz Wotawa, Martin Zimmermann		https://doi.org/10.1007/978-3-030-22999-3_13									2	Springer Link	2019				
205		SecSelfAdapt	A Literature Review on Dynamic Modeling and Epidemic Dynamics			Biswarup Samanta		https://doi.org/10.1007/978-981-13-3185-5_9									2	Springer Link	2019				
206		SecSelfAdapt	Cloud manufacturing: challenges, recent advances, open research issues, and future trends			Einollah Jafarnejad Ghomi, Amir Masoud Rahmani, Nooruldeen Nasih Qader		https://doi.org/10.1007/s00170-019-03398-7									2	Springer Link	2019				
207		SecSelfAdapt	A Blind Watermarking Scheme Using Adaptive Neuro-Fuzzy Inference System Optimized by BP Network and LS Learning Model			Jilin Yang, Chunjie Cao, Jun Zhang, Jixin Ma, Xiaoyi Zhou		https://doi.org/10.1007/978-3-030-37352-8_23									2	Springer Link	2019				
208		SecSelfAdapt	System Architecture and Construction Approach for Intelligent Space Launch Site			Litian Xiao, Mengyuan Li, Fei Wang, Yuliang Li		https://doi.org/10.1007/978-3-030-00214-5_51									2	Springer Link	2019				
209		SecSelfAdapt	State of the Art			Pedro F. Pereira, Nuno M. M. Ramos, João M. P. Q. Delgado		https://doi.org/10.1007/978-3-030-00160-5_2									2	Springer Link	2019				
210		SecSelfAdapt	A new bio inspired technique based on octopods for spam filtering			Miloud Aboubakeur El Sadek Mokri, Reda Mohamed Hamou, Abdelmalek Amine		https://doi.org/10.1007/s10489-019-01463-y									2	Springer Link	2019				
211		SecSelfAdapt	Big Data for Cybersecurity			Markus Wurzenberger, Florian Skopik, Giuseppe Settanni		https://doi.org/10.1007/978-3-319-77525-8_163									2	Springer Link	2019				
212		SecSelfAdapt	Cloud Computing for IoT Applications in Climate-Smart Agriculture: A Review on the Trends and Challenges Toward Sustainability			Eleni G. Symeonaki, Konstantinos G. Arvanitis, Dimitrios D. Piromalis		https://doi.org/10.1007/978-3-030-02312-6_9									2	Springer Link	2019				
213		SecSelfAdapt	Situational Awareness in Space Based Blockchain Wireless Networks			Yuan Gao, Su Hu, Wanbin Tang, Dan Huang, Yunchuan Sun, Xiangyang Li, Shaochi Cheng		https://doi.org/10.1007/978-981-13-5937-8_3									2	Springer Link	2019				
214		SecSelfAdapt	Review of job shop scheduling research and its new perspectives under Industry 4.0			Jian Zhang, Guofu Ding, Yisheng Zou, Shengfeng Qin, Jianlin Fu		https://doi.org/10.1007/s10845-017-1350-2									2	Springer Link	2019				
215		SecSelfAdapt	UCRLF: unified constrained reinforcement learning framework for phase-aware architectures for autonomous vehicle signaling and trajectory optimization			Chiranjib Sur		https://doi.org/10.1007/s12065-019-00278-7									2	Springer Link	2019				
216		SecSelfAdapt	ChronoSphere: a graph-based EMF model repository for IT landscape models			Martin Haeusler, Thomas Trojer, Johannes Kessler, Matthias Farwick, Emmanuel Nowakowski, Ruth Breu		https://doi.org/10.1007/s10270-019-00725-0									2	Springer Link	2019				
217		SecSelfAdapt	Designing Building Skins with Biomaterials			Anna Sandak, Jakub Sandak, Marcin Brzezicki, Andreja Kutnar		https://doi.org/10.1007/978-981-13-3747-5_3									2	Springer Link	2019				
218		SecSelfAdapt	Industry effect of job hopping: an agent-based simulation of Chinese construction workers			Jide Sun, Mian Zheng, Martin Skitmore, Bo Xia, Xincheng Wang		https://doi.org/10.1007/s42524-019-0014-4									2	Springer Link	2019				
219		SecSelfAdapt	Prologue: Predictive Maintenance in Dynamic Systems			Edwin Lughofer, Moamar Sayed-Mouchaweh		https://doi.org/10.1007/978-3-030-05645-2_1									2	Springer Link	2019				
220		SecSelfAdapt	Management Suggestions for Process Control of Semiconductor Manufacturing: An Operations Research and Data Science Perspective			Marzieh Khakifirooz, Mahdi Fathi, Chen Fu Chien, Panos M. Pardalos		https://doi.org/10.1007/978-3-030-25446-9_11									2	Springer Link	2019				
221		SecSelfAdapt	Virtual Modeling of the Elderly to Improve Health and Wellbeing Status: Experiences in the Active Ageing at Home Project			Massimo Pistoia, Carlo Parata, Paolo Giugni, Giulio Urlini, Sara Loi, Gianfranco Borrelli		https://doi.org/10.1007/978-3-030-04672-9_5									2	Springer Link	2019				
222		SecSelfAdapt	Runtime Adaptability of Ambient Intelligence Systems Based on Component-Oriented Approach			Muhammed Cagri Kaya, Alperen Eroglu, Alper Karamanlioglu, Ertan Onur, Bedir Tekinerdogan, Ali H. Dogru		https://doi.org/10.1007/978-3-030-04173-1_4									2	Springer Link	2019				
223		SecSelfAdapt	Cooperative monitoring and numerical investigation on the stability of the south slope of the Fushun west open-pit mine			Fei Zhang, Tianhong Yang, Lianchong Li, Zhi Wang, Ping Xiao		https://doi.org/10.1007/s10064-018-1248-z									2	Springer Link	2019				
224		SecSelfAdapt	Design and Evaluation of Soil pH IoT Sensor Attribute for Rice Agriculture in Central Africa			Symphorien Karl Yoki Donzia, Hyun Yeo, Haeng-Kon Kim		https://doi.org/10.1007/978-3-319-98370-7_4									2	Springer Link	2019				
225		SecSelfAdapt	A kind of novel RSAR protocol for mobile vehicular Ad hoc network			De-gan Zhang, Xiao-huan Liu, Yu-ya Cui, Lu Chen, Ting Zhang		https://doi.org/10.1007/s42045-019-00019-5									2	Springer Link	2019				
226		SecSelfAdapt	Survey of Multi-agent Communication Strategies for Information Exchange and Mission Control of Drone Deployments			G. Pantelimon, K. Tepe, R. Carriveau, S. Ahmed		https://doi.org/10.1007/s10846-018-0812-x									2	Springer Link	2019				
227		SecSelfAdapt	Formal Modeling and Verification of Cloud Elasticity with Maude and LTL			Khaled Khebbeb, Nabil Hameurlain, Faiza Belala		https://doi.org/10.1007/978-3-030-32213-7_5									2	Springer Link	2019				
228		SecSelfAdapt	Towards Cyber-Physical Infrastructure as-a-Service (CPIaaS) in the Era of Industry 4.0			Jürgen Dobaj, Michael Krisper, Georg Macher		https://doi.org/10.1007/978-3-030-28005-5_24									2	Springer Link	2019				
229		SecSelfAdapt	A polling access control with exhaustive service in wireless body area networks for mobile healthcare using the sleeping schema			Min He, Zheng Guan, Zhangyong Wu, Liang Lü, Zhaoxu Zhou, Marco Anisetti, Ernesto Damiani		https://doi.org/10.1007/s12652-019-01410-2									2	Springer Link	2019				
230		SecSelfAdapt	Non-probabilistic Integrated Reliability Analysis of Structures with Fuzzy Interval Uncertainties using the Adaptive GPR-RS Method			Minghui Liu, Xiaoling Wang, Xiaobin Zhu, Wenlong Chen, Xiao Li		https://doi.org/10.1007/s12205-019-1665-y									2	Springer Link	2019				
231		SecSelfAdapt	Physical Model-Based Prognostics and Health Monitoring to Enable Predictive Maintenance			Tiedo Tinga, Richard Loendersloot		https://doi.org/10.1007/978-3-030-05645-2_11									2	Springer Link	2019				
232		SecSelfAdapt	Development of a Conceptual Architecture for the Energy Management of Building Ecosystems			Filipa Ferrada, Ana Inês Oliveira, João Rosas, Patrícia Macedo, Ricardo Almeida, Luis M. Camarinha-Matos		https://doi.org/10.1007/978-3-030-28464-0_36									2	Springer Link	2019				
233		SecSelfAdapt	MR-SAS and electric power steering variable universe fuzzy PID integrated control			Zhaolong Cao, Shuai Zheng		https://doi.org/10.1007/s00521-017-3157-7									2	Springer Link	2019				
234		SecSelfAdapt	HAR-Net: Fusing Deep Representation and Hand-Crafted Features for Human Activity Recognition			Mingtao Dong, Jindong Han, Yuan He, Xiaojun Jing		https://doi.org/10.1007/978-981-13-7123-3_4									2	Springer Link	2019				
235		SecSelfAdapt	Feedback from Operations to Software Development—A DevOps Perspective on Runtime Metrics and Logs			Jürgen Cito, Johannes Wettinger, Lucy Ellen Lwakatare, Markus Borg, Fei Li		https://doi.org/10.1007/978-3-030-06019-0_14									2	Springer Link	2019				
236		SecSelfAdapt	PAS3-HSID: a Dynamic Bio-Inspired Approach for Real-Time Hot Spot Identification in Data Streams			Rebecca Tickle, Isaac Triguero, Grazziela P. Figueredo, Mohammad Mesgarpour, Robert I. John		https://doi.org/10.1007/s12559-019-09638-y									2	Springer Link	2019				
237		SecSelfAdapt	Pervasive computing middleware: current trends and emerging challenges			Christian Becker, Christine Julien, Philippe Lalanda, Franco Zambonelli		https://doi.org/10.1007/s42486-019-00005-2									2	Springer Link	2019				
238		SecSelfAdapt	Optimized deployment of a radar network based on an improved firefly algorithm			Xue-jun Zhang, Wei Jia, Xiang-min Guan, Guo-qiang Xu, Jun Chen, Yan-bo Zhu		https://doi.org/10.1631/FITEE.1800749									2	Springer Link	2019				
239		SecSelfAdapt	The investigation of neural networks performance in side-channel attacks			Yinan Kong, Ehsan Saeedi		https://doi.org/10.1007/s10462-018-9640-4									2	Springer Link	2019				
240		SecSelfAdapt	A survey and critique of multiagent deep reinforcement learning			Pablo Hernandez-Leal, Bilal Kartal, Matthew E. Taylor		https://doi.org/10.1007/s10458-019-09421-1									2	Springer Link	2019				
241		SecSelfAdapt	A novel sparse filtering approach based on time-frequency feature extraction and softmax regression for intelligent fault diagnosis under different speeds			Zhong-wei Zhang, Huai-hai Chen, Shun-ming Li, Jin-rui Wang		https://doi.org/10.1007/s11771-019-4116-5									2	Springer Link	2019				
242		SecSelfAdapt	Estimation of Middle-East Oil Consumption Using Hybrid Meta-heuristic Algorithms			Haruna Chiroma, Abdullah Khan, Adamu I. Abubakar, Younes Saadi, Sanah Abdullahi Muaz, Abdulsalam Ya’u Gital, Liyana Mohd Shuib		https://doi.org/10.1007/978-981-13-1799-6_16									2	Springer Link	2019				
243		SecSelfAdapt	Optimization of Fixed Time Control of Road Intersection by Evolution Strategies			Michal Gregor, Aleš Janota, Lukáš Slováček		https://doi.org/10.1007/978-3-030-27547-1_12									2	Springer Link	2019				
244		SecSelfAdapt	Hybrid method for land reallocation in land consolidation			Tayfun Çay, Ela Ertunç		https://doi.org/10.1007/s12517-019-4367-3									2	Springer Link	2019				
245		SecSelfAdapt	A UML Profile for the Design, Quality Assessment and Deployment of Data-intensive Applications			Diego Perez-Palacin, José Merseguer, José I. Requeno, M. Guerriero, Elisabetta Di Nitto, D. A. Tamburri		https://doi.org/10.1007/s10270-019-00730-3									2	Springer Link	2019				
246		SecSelfAdapt	Countering targeted cyber-physical attacks using anomaly detection in self-adaptive Industry 4.0 Systems			Giuseppe Settanni, Florian Skopik, Markus Wurzenberger, Roman Fiedler		https://doi.org/10.1007/s00502-018-0615-6									2	Springer Link	2018				
247		SecSelfAdapt	Critical Rays Self-adaptive Particle Filtering SLAM			Wenjie Song, Yi Yang, Mengyin Fu, Alain Kornhauser, Meiling Wang		https://doi.org/10.1007/s10846-017-0742-z									2	Springer Link	2018				
248		SecSelfAdapt	Towards Executable Dependability Properties			Jürgen Dobaj, Johannes Iber, Michael Krisper, Christian Kreiner		https://doi.org/10.1007/978-3-319-97925-0_28									2	Springer Link	2018				
249		SecSelfAdapt	Incorporating Attacks Modeling into Safety Process			Amer Surkovic, Dzana Hanic, Elena Lisova, Aida Causevic, Kristina Lundqvist, David Wenslandt, Carl Falk		https://doi.org/10.1007/978-3-319-99229-7_4									2	Springer Link	2018				
250		SecSelfAdapt	QoS-Driven Self-adaptation for Critical IoT-Based Systems			Arthur Gatouillat, Youakim Badr, Bertrand Massot		https://doi.org/10.1007/978-3-319-91764-1_8									2	Springer Link	2018				
251		SecSelfAdapt	Modeling Self-adaptation - A Possible Endeavour?			Emil Vassev		https://doi.org/10.1007/978-3-319-77818-1_6									2	Springer Link	2018				
252		SecSelfAdapt	The computer for the 21st century: present security & privacy challenges			Leonardo B. Oliveira, Fernando Magno Quintão Pereira, Rafael Misoczki, Diego F. Aranha, Fãbio Borges, Michele Nogueira, Michelle Wangham, Min Wu, Jie Liu		https://doi.org/10.1186/s13174-018-0095-2									2	Springer Link	2018				
253		SecSelfAdapt	A Scalable Agent-Based Smart Environment for Edge-Based Urban IoT Systems			Franco Cicirelli, Giancarlo Fortino, Antonio Guerrieri, Giandomenico Spezzano, Andrea Vinci		https://doi.org/10.1007/978-3-319-93797-7_7									2	Springer Link	2018				
254		SecSelfAdapt	Eliciting Requirements for Improving Users’ Behavior Using Transparency			Haruhiko Kaiya, Nobukazu Yoshioka, Hironori Washizaki, Takao Okubo, Atsuo Hazeyama, Shinpei Ogata, Takafumi Tanaka		https://doi.org/10.1007/978-981-10-7796-8_4									2	Springer Link	2018				
255		SecSelfAdapt	Research on symmetric fuzzy search of medical data outsourcing system under intelligent network			Huiqi Zhao, Qian Chen, Yinglong Wang, Minglei Shu		https://doi.org/10.1186/s13638-018-1290-3									2	Springer Link	2018				
256		SecSelfAdapt	Research on Enterprise Personnel Safety Awareness Based on Voronoi Diagram			Peng-zhuo Xu, Li-juan Wu, Xuebo Chen, Qiubai Sun		https://doi.org/10.1007/978-3-319-60372-8_49									2	Springer Link	2018				
257		SecSelfAdapt	Hide Your Hackable Smart Home from Remote Attacks: The Multipath Onion IoT Gateways			Lei Yang, Chris Seasholtz, Bo Luo, Fengjun Li		https://doi.org/10.1007/978-3-319-99073-6_28									2	Springer Link	2018				
258		SecSelfAdapt	Intelligent Poultry Environment Control System Based on Internet of Things			YuQunZhang Yan, Wang Xiu-li, Li Bao-quan		https://doi.org/10.1007/978-3-030-00018-9_36									2	Springer Link	2018				
259		SecSelfAdapt	Two Decades of Assurance Case Tools: A Survey			Mike Maksimov, Nick L. S. Fung, Sahar Kokaly, Marsha Chechik		https://doi.org/10.1007/978-3-319-99229-7_6									2	Springer Link	2018				
260		SecSelfAdapt	Medical cyber-physical systems: A survey			Nilanjan Dey, Amira S. Ashour, Fuqian Shi, Simon James Fong, João Manuel R. S. Tavares		https://doi.org/10.1007/s10916-018-0921-x									2	Springer Link	2018				
261		SecSelfAdapt	Rigorous Engineering of Collective Adaptive Systems Introduction to the 2nd Track Edition			Rocco De Nicola, Stefan Jähnichen, Martin Wirsing		https://doi.org/10.1007/978-3-030-03424-5_1									2	Springer Link	2018				
262		SecSelfAdapt	Intrusion Detection System Based on BCS-GA in Cloud Environment			Partha Ghosh, Supriya Jha, Rahul Dutta, Santanu Phadikar		https://doi.org/10.1007/978-981-10-4741-1_35									2	Springer Link	2018				
263		SecSelfAdapt	Using wireless underground sensor networks for mine and miner safety			M. Alper Akkaş		https://doi.org/10.1007/s11276-016-1313-0									2	Springer Link	2018				
264		SecSelfAdapt	Building Intelligent Systems for Smart Cities: Issues, Challenges and Approaches			Amrita Ghosal, Subir Halder		https://doi.org/10.1007/978-3-319-76669-0_5									2	Springer Link	2018				
265		SecSelfAdapt	Autonomic Adaptation of Multimedia Content Adhering to Application Mobility			Francisco Javier Velázquez-García, Pål Halvorsen, Håkon Kvale Stensland		https://doi.org/10.1007/978-3-319-93767-0_11									2	Springer Link	2018				
266		SecSelfAdapt	"Safety Culture and Models:""Regime Change"""			Mathilde Bourrier		https://doi.org/10.1007/978-3-319-95129-4_10									2	Springer Link	2018				
267		SecSelfAdapt	Robust Data-Driven Fault Detection in Dynamic Process Environments Using Discrete Event Systems			Edwin Lughofer		https://doi.org/10.1007/978-3-319-74962-4_4									2	Springer Link	2018				
268		SecSelfAdapt	Invasive Computing			Andreas Weichslgartner, Stefan Wildermann, Michael Glaß, Jürgen Teich		https://doi.org/10.1007/978-981-10-7356-4_2									2	Springer Link	2018				
269		SecSelfAdapt	Dynamic Risk Management for Cooperative Autonomous Medical Cyber-Physical Systems			Fábio L. Leite Jr., Daniel Schneider, Rasmus Adler		https://doi.org/10.1007/978-3-319-99229-7_12									2	Springer Link	2018				
270		SecSelfAdapt	Internet of Things Shaping Smart Cities: A Survey			Arsalan Shahid, Bilal Khalid, Shahtaj Shaukat, Hashim Ali, Muhammad Yasir Qadri		https://doi.org/10.1007/978-3-319-60435-0_14									2	Springer Link	2018				
271		SecSelfAdapt	Designing a goal-oriented smart-home environment			Javier Palanca, Elena del ValAna Garcia-Fornes, Holger Billhardt, Juan Manuel Corchado, Vicente Julián		https://doi.org/10.1007/s10796-016-9670-x									2	Springer Link	2018				
272		SecSelfAdapt	Book Review and Future Work			David Zhang, Guangming Lu, Lei Zhang		https://doi.org/10.1007/978-3-319-61545-5_15									2	Springer Link	2018				
273		SecSelfAdapt	Using a recurrent artificial neural network for dynamic self-adaptation of cluster-based web-server systems			Sanaz Sheikhi, Seyed Morteza Babamir		https://doi.org/10.1007/s10489-017-1059-0									2	Springer Link	2018				
274		SecSelfAdapt	Towards Multi-layer Interoperability of Heterogeneous IoT Platforms: The INTER-IoT Approach			Giancarlo Fortino, Claudio Savaglio, Carlos E. Palau, Jara Suarez de Puga, Maria Ganzha, Marcin Paprzycki, Miguel Montesinos, Antonio Liotta, Miguel Llop		https://doi.org/10.1007/978-3-319-61300-0_10									2	Springer Link	2018				
275		SecSelfAdapt	PRISM-games: verification and strategy synthesis for stochastic multi-player games with multiple objectives			Marta Kwiatkowska, David Parker, Clemens Wiltsche		https://doi.org/10.1007/s10009-017-0476-z									2	Springer Link	2018				
276		SecSelfAdapt	QoS-Based Elasticity for Service Chains in Distributed Edge Cloud Environments			Valeria Cardellini, Tihana Galinac Grbac, Matteo Nardelli, Nikola Tankovic, Hong-Linh Truong		https://doi.org/10.1007/978-3-319-90415-3_8									2	Springer Link	2018				
277		SecSelfAdapt	Proceedings of the 2nd Congress on Evidence Based Mental Health: from research to clinical practice					https://doi.org/10.1186/s12991-018-0206-2									2	Springer Link	2018				
278		SecSelfAdapt	Toward an execution system for self-healing workflows in cyber-physical systems			Ronny Seiger, Steffen Huber, Thomas Schlegel		https://doi.org/10.1007/s10270-016-0551-z									2	Springer Link	2018				
279		SecSelfAdapt	Affordable Resilience			Azad M. Madni		https://doi.org/10.1007/978-3-319-62184-5_9									2	Springer Link	2018				
280		SecSelfAdapt	Use-Cases for Uncertainty Propagation in Distributed Control Systems			Michael Krisper, Johannes Iber, Jürgen Dobaj		https://doi.org/10.1007/978-3-319-97925-0_30									2	Springer Link	2018				
281		SecSelfAdapt	A Computational Intelligence System Identifying Cyber-Attacks on Smart Energy Grids			Konstantinos Demertzis, Lazaros Iliadis		https://doi.org/10.1007/978-3-319-74325-7_5									2	Springer Link	2018				
282		SecSelfAdapt	Beyond Automation: The Cognitive IoT. Artificial Intelligence Brings Sense to the Internet of Things			Pijush Kanti Dutta Pramanik, Saurabh Pal, Prasenjit Choudhury		https://doi.org/10.1007/978-3-319-70688-7_1									2	Springer Link	2018				
283		SecSelfAdapt	Crack Detection in Rotating Shafts Using Wavelet Analysis, Shannon Entropy and Multi-class SVM			Zhiqiang Huo, Yu Zhang, Zhangbing Zhou, Jianfeng Huang		https://doi.org/10.1007/978-3-319-74176-5_29									2	Springer Link	2018				
284		SecSelfAdapt	5G Wireless Micro Operators for Integrated Casinos and Entertainment in Smart Cities			Da-Yin Liao, Xue, Hong Wang		https://doi.org/10.1007/978-3-319-97271-8_5									2	Springer Link	2018				
285		SecSelfAdapt	Reliability analysis of a nonlinear rotor/stator contact system in the presence of aleatory and epistemic uncertainty			Lechang Yang, Ketai He, Yanling Guo		https://doi.org/10.1007/s12206-018-0808-2									2	Springer Link	2018				
286		SecSelfAdapt	A collaborative detection approach for internal steam leakage of tyre vulcanization workshop with artificial immune algorithm			Jianhua Guo, Hongcheng Li, Haidong Yang, Shaqing Zhang		https://doi.org/10.1007/s40314-017-0569-z									2	Springer Link	2018				
287		SecSelfAdapt	Enhanced EDCA with Deterministic Transmission Collision Resolution for Real-Time Communication in Vehicular Ad Hoc Networks			Sofiane Ouni, Narjes Boulila, Bassam A. Zafar		https://doi.org/10.1007/s11277-017-4871-2									2	Springer Link	2018				
288		SecSelfAdapt	OR/MS Methods for Structural Dynamics in Supply Chain Risk Management			Dmitry Ivanov		https://doi.org/10.1007/978-3-319-69305-7_5									2	Springer Link	2018				
289		SecSelfAdapt	Energy management strategy in cloud computing: a perspective study			Taha Chaabouni, Maher Khemakhem		https://doi.org/10.1007/s11227-017-2154-z									2	Springer Link	2018				
290		SecSelfAdapt	Parenting and Carer Responsibilities During the Later Years			Christine Brown Wilson		https://doi.org/10.1007/978-3-319-94598-9_30									2	Springer Link	2018				
291		SecSelfAdapt	Improving communication resilience for effective disaster relief operations			Ekundayo Shittu, Geoffrey Parker, Nancy Mock		https://doi.org/10.1007/s10669-018-9694-5									2	Springer Link	2018				
292		SecSelfAdapt	A competent three-tier fuzzy cluster algorithm for enhanced data transmission in cluster EAACK MANETs			J. Sathiamoorthy, B. Ramakrishnan		https://doi.org/10.1007/s00500-017-2704-6									2	Springer Link	2018				
293		SecSelfAdapt	Monitoring of Access Control Policy for Refinement and Improvements			Antonello Calabró, Francesca Lonetti, Eda Marchetti		https://doi.org/10.1007/978-3-319-71440-0_2									2	Springer Link	2018				
294		SecSelfAdapt	Basic Concepts of Mega Infrastructure Construction Management Theory			Zhaohan Sheng		https://doi.org/10.1007/978-3-319-61974-3_5									2	Springer Link	2018				
295		SecSelfAdapt	Applications of computational intelligence in vehicle traffic congestion problem: a survey			Mohammad Reza Jabbarpour, Houman Zarrabi, Rashid Hafeez Khokhar, Shahaboddin Shamshirband, Kim-Kwang Raymond Choo		https://doi.org/10.1007/s00500-017-2492-z									2	Springer Link	2018				
296		SecSelfAdapt	An enhanced fuzzy evidential DEMATEL method with its application to identify critical success factors			Yuzhen Han, Yong Deng		https://doi.org/10.1007/s00500-018-3311-x									2	Springer Link	2018				
297		SecSelfAdapt	CyberConnector: a service-oriented system for automatically tailoring multisource Earth observation data to feed Earth science models			Ziheng Sun, Liping Di, Haosheng Hao, Xiaoqing Wu, Daniel Q. Tong, Chen Zhang, Cora Virgei, Hui Fang, Eugene Yu, Xicheng Tan, Peng Yue, Li Lin		https://doi.org/10.1007/s12145-017-0308-4									2	Springer Link	2018				
298		SecSelfAdapt	Medical Information Access Control Method Based on Weighted Information Entropy			Lijuan Zheng, Linhao Zhang, Meng Cui, Jianyou Chen, Shaobo Yang, Zhaoxuan Li		https://doi.org/10.1007/978-3-030-00012-7_11									2	Springer Link	2018				
299		SecSelfAdapt	Fall detection monitoring systems: a comprehensive review			Pranesh Vallabh, Reza Malekian		https://doi.org/10.1007/s12652-017-0592-3									2	Springer Link	2018				
300		SecSelfAdapt	Data Science Foundations			Longbing Cao		https://doi.org/10.1007/978-3-319-95092-1_6									2	Springer Link	2018				
301		SecSelfAdapt	Maintenance in the Era of Industry 4.0: Issues and Challenges			Uday Kumar, Diego Galar		https://doi.org/10.1007/978-981-10-5577-5_19									2	Springer Link	2018				
302		SecSelfAdapt	Priority-based scheduling scheme for live video streaming in peer-to-peer network			Kunwar Pal, Mahesh Chandra Govil, Mushtaq Ahmed		https://doi.org/10.1007/s11042-018-5741-y									2	Springer Link	2018				
303		SecSelfAdapt	Hiding in Plain Sight: The Anatomy of Malicious Pages on Facebook			Prateek Dewan, Shrey Bagroy, Ponnurangam Kumaraguru		https://doi.org/10.1007/978-3-319-78196-9_2									2	Springer Link	2018				
304		SecSelfAdapt	Logic-Based Learning: Theory and Application			Dalal Alrajeh, Alessandra Russo		https://doi.org/10.1007/978-3-319-96562-8_9									2	Springer Link	2018				
305		SecSelfAdapt	Industry 4.0 and Cyber Physical Systems in a Norwegian Industrial Context			Ragnhild J. Eleftheriadis, Odd Myklebust		https://doi.org/10.1007/978-981-10-5768-7_52									2	Springer Link	2018				
306		SecSelfAdapt	BiAgent-Based Model for IoT Applications			Souad Marir, Roumeissa Kitouni, Zakaria Benzadri, Faiza Belala		https://doi.org/10.1007/978-3-319-91764-1_9									2	Springer Link	2018				
307		SecSelfAdapt	Services Evolution in Elderly Care Ecosystems			Thais A. Baldissera, Luis M. Camarinha-Matos		https://doi.org/10.1007/978-3-319-99127-6_36									2	Springer Link	2018				
308		SecSelfAdapt	More than Moore's Mores: Computers, Genomics, and the Embrace of Innovation			Joseph November		https://doi.org/10.1007/s10739-018-9539-6									2	Springer Link	2018				
309		SecSelfAdapt	A systematic approach for performance assessment using process mining			Simona Bernardi, Juan L. Domínguez, Abel Gómez, Christophe Joubert, José Merseguer, Diego Perez-Palacin, José I. Requeno, Alberto Romeu		https://doi.org/10.1007/s10664-018-9606-9									2	Springer Link	2018				
310		SecSelfAdapt	Cost Optimization Control of Logistics Service Supply Chain Based on Cloud Genetic Algorithm			Ying Xue, Li Ge		https://doi.org/10.1007/s11277-018-5335-z									2	Springer Link	2018				
311		SecSelfAdapt	Swarm Intelligence Inspired Adaptive Traffic Control for Traffic Networks			Daxin Tian, Yu Wei, Jianshan Zhou, Kunxian Zheng, Xuting Duan, Yunpeng Wang, Wenyang Wang, Rong Hui, Peng Guo		https://doi.org/10.1007/978-3-319-74176-5_1									2	Springer Link	2018				
312		SecSelfAdapt	Assessment of Flood Losses with Household Responses: Agent-Based Simulation in an Urban Catchment Area			Liang Emlyn Yang, Jürgen Scheffran, Diana Süsser, Richard Dawson, Yongqin David Chen		https://doi.org/10.1007/s10666-018-9597-3									2	Springer Link	2018				
313		SecSelfAdapt	Challenges in Composing and Decomposing Assurances for Self-Adaptive Systems			Bradley Schmerl, Jesper Andersson, Thomas Vogel, Myra B. Cohen, Cecilia M. F. , RubiraYuriy Brun Alessandra Gorla, Franco Zambonelli, Luciano Baresi		https://doi.org/10.1007/978-3-319-74183-3_3									2	Springer Link	2017				
314		SecSelfAdapt	The Potential of Self-Adaptive Software Systems in Industrial Control Systems			Johannes Iber, Tobias Rauter, Michael Krisper, Christian Kreiner		https://doi.org/10.1007/978-3-319-64218-5_12									2	Springer Link	2017				
315		SecSelfAdapt	Towards Self-Adaptive IoT Applications: Requirements and Adaptivity Patterns for a Fall-Detection Ambient Assisting Living Application			Sofia Meacham		https://doi.org/10.1007/978-3-319-42304-3_5									2	Springer Link	2017				
316		SecSelfAdapt	Models for the Consistent Interaction of Adaptations in Self-Adaptive Systems			Nicolás Cardozo, Kim Mens, Siobhán Clarke		https://doi.org/10.1007/978-3-319-74183-3_11									2	Springer Link	2017				
