key	project	title	abstract	keywords	authors	venue	doi	references	pages	bibtex	screened_decision	final_decision	mode	inclusion_criteria	exclusion_criteria	reviewer_count	source	year	meta_title	link	publisher	metadata_missing
251	DTCPS	Co-Design Futures for AI and Space: A Workbook Sprint	Artificial Intelligence (AI) is continuously moving into our surroundings. In its various forms, it has the potential to disrupt most aspects of human life. Yet, the discourse around AI has long been by experts and for experts. In this paper, we argue for a participatory approach towards designing human-AI interactions. We outline how we used design methodology to organise an interdisciplinary workshop with a diverse group of students - a workbook sprint with 45 participants from four different programs and 13 countries - to develop speculative design futures in five focus areas. We then provide insights into our findings and share our lessons learned regarding our workshop topic - AI and Space - our process, and our research. We learned that involving non-experts in complex technical discourses - such as AI - through the structural rigour of design methodology is a viable approach. We then conclude by laying out how others might use our findings and initiate their own workbook sprint to explore complex technologies in a human-centred way.	artificial intelligence;  co-design;  design workbook	Mucha, Henrik; Mevi\ss{}en, Dennis; Robert, Sebastian; Jacobi, Ricarda; Meyer, Kirsten; Heusler, Winfried; Arztmann, Daniel	CHI EA '20: Extended Abstracts of the 2020 CHI Conference on Human Factors in Computing Systems	https://doi.org/10.1145/3334480.3375203		1-8	"@inproceedings{10.1145/3334480.3375203,
    author = ""Mucha, Henrik and Mevi\ss{}en, Dennis and Robert, Sebastian and Jacobi, Ricarda and Meyer, Kirsten and Heusler, Winfried and Arztmann, Daniel"",
    title = ""Co-Design Futures for AI and Space: A Workbook Sprint"",
    year = ""2020"",
    isbn = ""9781450368193"",
    publisher = ""Association for Computing Machinery"",
    address = ""New York, NY, USA"",
    url = ""https://doi.org/10.1145/3334480.3375203"",
    doi = ""10.1145/3334480.3375203"",
    abstract = ""Artificial Intelligence (AI) is continuously moving into our surroundings. In its various forms, it has the potential to disrupt most aspects of human life. Yet, the discourse around AI has long been by experts and for experts. In this paper, we argue for a participatory approach towards designing human-AI interactions. We outline how we used design methodology to organise an interdisciplinary workshop with a diverse group of students - a workbook sprint with 45 participants from four different programs and 13 countries - to develop speculative design futures in five focus areas. We then provide insights into our findings and share our lessons learned regarding our workshop topic - AI and Space - our process, and our research. We learned that involving non-experts in complex technical discourses - such as AI - through the structural rigour of design methodology is a viable approach. We then conclude by laying out how others might use our findings and initiate their own workbook sprint to explore complex technologies in a human-centred way."",
    booktitle = ""Extended Abstracts of the 2020 CHI Conference on Human Factors in Computing Systems"",
    pages = ""1-8"",
    numpages = ""8"",
    keywords = ""artificial intelligence, co-design, design workbook"",
    location = ""Honolulu, HI, USA"",
    series = ""CHI EA '20""
}"	Excluded	Excluded	new_screen	IC3: Testing is performed using a digital twin		2	ACM	2020.0	Co-design futures for AI and space: A workbook sprint	https://dl.acm.org/doi/10.1145/3334480.3375203	Association for Computing Machinery	nan; References
252	DTCPS	Classification of Indoor Point Clouds Using Multiviews	We present an approach for classifying 3D point clouds of indoor environments using Convolutional Neural Network (CNN)-based image analysis for entropy-selected 3D views. Prior to classification, the 3D point clouds are clustered using either Density-based Spatial Clustering of Applications with Noise (DBSCAN) or k-means algorithms. We then use randomly sampled 3D point normal vectors as an entropy descriptor to calculate the direction and position of the virtual camera, which is placed around these clusters. It synthesizes 2D images of a given cluster from multiple views with positions and directions that have highest visual entropy. We then proceed to classify the images using a retrained CNN. We test our approach for classifying common office furniture items using both synthetic and actual 3D point clouds of typical indoor office spaces. The empirical results demonstrate that our approach is suited towards classifying specific indoor furniture objects. We also describe how our approach can be implemented as a lightweight component within a service-oriented system that is used for visualization and classification of 3D point clouds using a given Web3D tool. The resulting semantically-enriched 3D point clouds can further be used for digital indoor environment representations, with further use as base data for Building Information Modeling (BIM), Facility Management (FM), and Digital Twin (DT) applications.	Indoor Point Clouds;  Multiview Classification;  Semantic Enrichment;  Viewpoint Entropy	"Stojanovic, Vladeta; Trapp, Matthias; D\""{o}llner, J\""{u}rgen; Richter, Rico"	Web3D '19: Proceedings of the 24th International Conference on 3D Web Technology	https://doi.org/10.1145/3329714.3338129		1-9	"@inproceedings{10.1145/3329714.3338129,
    author = {Stojanovic, Vladeta and Trapp, Matthias and D\""{o}llner, J\""{u}rgen and Richter, Rico},
    title = ""Classification of Indoor Point Clouds Using Multiviews"",
    year = ""2019"",
    isbn = ""9781450367981"",
    publisher = ""Association for Computing Machinery"",
    address = ""New York, NY, USA"",
    url = ""https://doi.org/10.1145/3329714.3338129"",
    doi = ""10.1145/3329714.3338129"",
    abstract = ""We present an approach for classifying 3D point clouds of indoor environments using Convolutional Neural Network (CNN)-based image analysis for entropy-selected 3D views. Prior to classification, the 3D point clouds are clustered using either Density-based Spatial Clustering of Applications with Noise (DBSCAN) or k-means algorithms. We then use randomly sampled 3D point normal vectors as an entropy descriptor to calculate the direction and position of the virtual camera, which is placed around these clusters. It synthesizes 2D images of a given cluster from multiple views with positions and directions that have highest visual entropy. We then proceed to classify the images using a retrained CNN. We test our approach for classifying common office furniture items using both synthetic and actual 3D point clouds of typical indoor office spaces. The empirical results demonstrate that our approach is suited towards classifying specific indoor furniture objects. We also describe how our approach can be implemented as a lightweight component within a service-oriented system that is used for visualization and classification of 3D point clouds using a given Web3D tool. The resulting semantically-enriched 3D point clouds can further be used for digital indoor environment representations, with further use as base data for Building Information Modeling (BIM), Facility Management (FM), and Digital Twin (DT) applications."",
    booktitle = ""Proceedings of the 24th International Conference on 3D Web Technology"",
    pages = ""1-9"",
    numpages = ""9"",
    keywords = ""Indoor Point Clouds, Multiview Classification, Semantic Enrichment, Viewpoint Entropy"",
    location = ""LA, CA, USA"",
    series = ""Web3D '19""
}"	Excluded	Excluded	new_screen	IC2: The system under test must be a cyber–physical system		2	ACM	2019.0	Classification of indoor point clouds using multiviews	https://dl.acm.org/doi/10.1145/3329714.3338129	Association for Computing Machinery	nan; References
253	DTCPS	Evaluating Shared Surfaces for Co-Located Mixed-Presence Collaboration	When wearing a head-mounted display (HMD) in everyday environments, interactions with real world bystanders often fail due to the visual barrier. As a result, the HMD user takes off the headset, which ends the virtual reality (VR) experience. We address this problem by providing a shared surface with the same content for both users, which is located at the same physical position in the real and the virtual world. In a between-subject user study (N = 40), we investigate the effects of a shared surface for short-term collaboration in co-located mixed-presence scenarios. We compare (a) real-world collaboration, (b) having a shared surface only and	Collaboration;  Head-Mounted Displays;  Mixed-Presence	Mai, Christian; Bartsch, Sarah Aragon; Rieger, Lea	MUM '18: Proceedings of the 17th International Conference on Mobile and Ubiquitous Multimedia	https://doi.org/10.1145/3282894.3282910		1-5	"@inproceedings{10.1145/3282894.3282910,
    author = ""Mai, Christian and Bartsch, Sarah Aragon and Rieger, Lea"",
    title = ""Evaluating Shared Surfaces for Co-Located Mixed-Presence Collaboration"",
    year = ""2018"",
    isbn = ""9781450365949"",
    publisher = ""Association for Computing Machinery"",
    address = ""New York, NY, USA"",
    url = ""https://doi.org/10.1145/3282894.3282910"",
    doi = ""10.1145/3282894.3282910"",
    abstract = ""When wearing a head-mounted display (HMD) in everyday environments, interactions with real world bystanders often fail due to the visual barrier. As a result, the HMD user takes off the headset, which ends the virtual reality (VR) experience. We address this problem by providing a shared surface with the same content for both users, which is located at the same physical position in the real and the virtual world. In a between-subject user study (N = 40), we investigate the effects of a shared surface for short-term collaboration in co-located mixed-presence scenarios. We compare (a) real-world collaboration, (b) having a shared surface only and (c) combining the shared surface with an avatar representation of the real world user in VR. We could show that shared surfaces are helpful for mixed-presence collaboration. Adding an avatar in VR improves performance measures such as task-completion time, error rate and number of clarifying questions. To support future work in this field, we finally propose design implications and research directions."",
    booktitle = ""Proceedings of the 17th International Conference on Mobile and Ubiquitous Multimedia"",
    pages = ""1-5"",
    numpages = ""5"",
    keywords = ""Collaboration, Head-Mounted Displays, Mixed-Presence"",
    location = ""Cairo, Egypt"",
    series = ""MUM '18""
}"	Excluded	Excluded	new_screen	IC1: A least one testing technique is described		2	ACM	2018.0	Evaluating shared surfaces for co-located mixed-presence collaboration	https://dl.acm.org/doi/10.1145/3282894.3282910	Association for Computing Machinery	nan; References
254	DTCPS	FASTER: Fusion AnalyticS for public Transport Event Response Industrial Applications Track			Sebastien Blandin and Laura Wynter and Hasan Poonawala and Sean Laguna and Basile Dura	IFAAMAS					Excluded	Excluded	new_screen	IC1: A least one testing technique is described		2				www.ifaamas.org		
255	DTCPS	Reinforcement Learning for UAV Attitude Control	"Autopilot systems are typically composed of an ""inner loop"" providing stability and control, whereas an ""outer loop"" is responsible for mission-level objectives, such as way-point navigation. Autopilot systems for unmanned aerial vehicles are predominately implemented using Proportional-Integral-Derivative&nbsp;(PID) control systems, which have demonstrated exceptional performance in stable environments. However, more sophisticated control is required to operate in unpredictable and harsh environments. Intelligent flight control systems is an active area of research addressing limitations of PID control most recently through the use of reinforcement learning&nbsp;(RL), which has had success in other applications, such as robotics. Yet previous work has focused primarily on using RL at the mission-level controller. In this work, we investigate the performance and accuracy of the inner control loop providing attitude control when using intelligent flight control systems trained with state-of-the-art RL algorithms--Deep Deterministic Policy Gradient, Trust Region Policy Optimization, and Proximal Policy Optimization. To investigate these unknowns, we first developed an open source high-fidelity simulation environment to train a flight controller attitude control of a quadrotor through RL. We then used our environment to compare their performance to that of a PID controller to identify if using RL is appropriate in high-precision, time-critical flight control."	Attitude control;  PID;  UAV;  adaptive control;  autopilot;  intelligent control;  machine learning;  quadcopter;  reinforcement learning	Koch, William; Mancuso, Renato; West, Richard; Bestavros, Azer	ACM Trans. Cyber-Phys. Syst.	https://doi.org/10.1145/3301273			"@article{10.1145/3301273,
    author = ""Koch, William and Mancuso, Renato and West, Richard and Bestavros, Azer"",
    title = ""Reinforcement Learning for UAV Attitude Control"",
    year = ""2019"",
    issue_date = ""April 2019"",
    publisher = ""Association for Computing Machinery"",
    address = ""New York, NY, USA"",
    volume = ""3"",
    number = ""2"",
    issn = ""2378-962X"",
    url = ""https://doi.org/10.1145/3301273"",
    doi = ""10.1145/3301273"",
    abstract = ""Autopilot systems are typically composed of an ""inner loop"" providing stability and control, whereas an ""outer loop"" is responsible for mission-level objectives, such as way-point navigation. Autopilot systems for unmanned aerial vehicles are predominately implemented using Proportional-Integral-Derivative\&nbsp;(PID) control systems, which have demonstrated exceptional performance in stable environments. However, more sophisticated control is required to operate in unpredictable and harsh environments. Intelligent flight control systems is an active area of research addressing limitations of PID control most recently through the use of reinforcement learning\&nbsp;(RL), which has had success in other applications, such as robotics. Yet previous work has focused primarily on using RL at the mission-level controller. In this work, we investigate the performance and accuracy of the inner control loop providing attitude control when using intelligent flight control systems trained with state-of-the-art RL algorithms--Deep Deterministic Policy Gradient, Trust Region Policy Optimization, and Proximal Policy Optimization. To investigate these unknowns, we first developed an open source high-fidelity simulation environment to train a flight controller attitude control of a quadrotor through RL. We then used our environment to compare their performance to that of a PID controller to identify if using RL is appropriate in high-precision, time-critical flight control."",
    journal = ""ACM Trans. Cyber-Phys. Syst."",
    month = ""February"",
    articleno = ""22"",
    numpages = ""21"",
    keywords = ""Attitude control, PID, UAV, adaptive control, autopilot, intelligent control, machine learning, quadcopter, reinforcement learning""
}"	Included	Excluded	new_screen	IC2: The system under test must be a cyber–physical system		2	ACM	2019.0	Reinforcement learning for UAV attitude control	https://dl.acm.org/doi/10.1145/3301273	Association for Computing Machinery	nan; References; Pages
256	DTCPS	A service-oriented approach for classifying 3D points clouds by example of office furniture classification	The rapid digitalization of the Facility Management (FM) sector has increased the demand for mobile, interactive analytics approaches concerning the operational state of a building. These approaches provide the key to increasing stakeholder engagement associated with Operation and Maintenance (O&M) procedures of living and working areas, buildings, and other built environment spaces. We present a generic and fast approach to process and analyze given 3D point clouds of typical indoor office spaces to create corresponding up-to-date approximations of classified segments and object-based 3D models that can be used to analyze, record and highlight changes of spatial configurations. The approach is based on machine-learning methods used to classify the scanned 3D point cloud data using 2D images. This approach can be used to primarily track changes of objects over time for comparison, allowing for routine classification, and presentation of results used for decision making. We specifically focus on classification, segmentation, and reconstruction of multiple different object types in a 3D point-cloud scene. We present our current research and describe the implementation of these technologies as a web-based application using a services-oriented methodology.	3D point clouds;  BIM;  indoor models;  machine-learning;  service-oriented	"Stojanovic, Vladeta; Trapp, Matthias; Richter, Rico; D\""{o}llner, J\""{u}rgen"	Web3D '18: Proceedings of the 23rd International ACM Conference on 3D Web Technology	https://doi.org/10.1145/3208806.3208810		1-9	"@inproceedings{10.1145/3208806.3208810,
    author = {Stojanovic, Vladeta and Trapp, Matthias and Richter, Rico and D\""{o}llner, J\""{u}rgen},
    title = ""A service-oriented approach for classifying 3D points clouds by example of office furniture classification"",
    year = ""2018"",
    isbn = ""9781450358002"",
    publisher = ""Association for Computing Machinery"",
    address = ""New York, NY, USA"",
    url = ""https://doi.org/10.1145/3208806.3208810"",
    doi = ""10.1145/3208806.3208810"",
    abstract = ""The rapid digitalization of the Facility Management (FM) sector has increased the demand for mobile, interactive analytics approaches concerning the operational state of a building. These approaches provide the key to increasing stakeholder engagement associated with Operation and Maintenance (O\&M) procedures of living and working areas, buildings, and other built environment spaces. We present a generic and fast approach to process and analyze given 3D point clouds of typical indoor office spaces to create corresponding up-to-date approximations of classified segments and object-based 3D models that can be used to analyze, record and highlight changes of spatial configurations. The approach is based on machine-learning methods used to classify the scanned 3D point cloud data using 2D images. This approach can be used to primarily track changes of objects over time for comparison, allowing for routine classification, and presentation of results used for decision making. We specifically focus on classification, segmentation, and reconstruction of multiple different object types in a 3D point-cloud scene. We present our current research and describe the implementation of these technologies as a web-based application using a services-oriented methodology."",
    booktitle = ""Proceedings of the 23rd International ACM Conference on 3D Web Technology"",
    articleno = ""2"",
    numpages = ""9"",
    keywords = ""3D point clouds, BIM, indoor models, machine-learning, service-oriented"",
    location = ""Pozna\'{n}, Poland"",
    series = ""Web3D '18""
}"	Excluded	Excluded	new_screen		EC2: The study describes future use of a digital twin	2	ACM	2018.0	A service-Oriented approach for classifying 3D points clouds by example of office furniture classification	https://dl.acm.org/doi/10.1145/3208806.3208810	Association for Computing Machinery	nan; References
257	DTCPS	Encoding Materials and Data for Iterative Personalization	Data is changing how we design consumer products. Shoe production is a prime example of this; foot size, footstep pressure and personal preferences can be used to design personalized shoes. Research done around metamaterials, programming materials and computational composites illustrate the possibilities of creating complex data \& material relationships. These new relationships allow us to look at future products almost like software apps, becoming a kind of product service systems, where the focus is on its iterative personalization improvement over time. Can we create systems of such data driven objects that in turn allow us to design new objects that are informed by the data trail? In this paper we report on four RtD project iterations that explore this challenge and provide a set of insights on how to close this new iterative loop.	shoe design;  programmable materials;  personalization;  iterative design;  data \& material relationship	Nachtigall, Troy; Tomico, Oscar; Wakkary, Ron; van Dongen, Pauline	CHI '19: Proceedings of the 2019 CHI Conference on Human Factors in Computing Systems	https://doi.org/10.1145/3290605.3300749		1-12	"@inproceedings{10.1145/3290605.3300749,
    author = ""Nachtigall, Troy and Tomico, Oscar and Wakkary, Ron and van Dongen, Pauline"",
    title = ""Encoding Materials and Data for Iterative Personalization"",
    year = ""2019"",
    isbn = ""9781450359702"",
    publisher = ""Association for Computing Machinery"",
    address = ""New York, NY, USA"",
    url = ""https://doi.org/10.1145/3290605.3300749"",
    doi = ""10.1145/3290605.3300749"",
    abstract = ""Data is changing how we design consumer products. Shoe production is a prime example of this; foot size, footstep pressure and personal preferences can be used to design personalized shoes. Research done around metamaterials, programming materials and computational composites illustrate the possibilities of creating complex data \\& material relationships. These new relationships allow us to look at future products almost like software apps, becoming a kind of product service systems, where the focus is on its iterative personalization improvement over time. Can we create systems of such data driven objects that in turn allow us to design new objects that are informed by the data trail? In this paper we report on four RtD project iterations that explore this challenge and provide a set of insights on how to close this new iterative loop."",
    booktitle = ""Proceedings of the 2019 CHI Conference on Human Factors in Computing Systems"",
    pages = ""1-12"",
    numpages = ""12"",
    keywords = ""shoe design, programmable materials, personalization, iterative design, data \\& material relationship"",
    location = ""Glasgow, Scotland Uk"",
    series = ""CHI '19""
}"	Excluded	Excluded	new_screen	IC1: A least one testing technique is described		2	ACM	2019.0	Encoding materials and data for iterative personalization	https://dl.acm.org/doi/10.1145/3290605.3300749	Association for Computing Machinery	nan; References
258	DTCPS	Optimizing carbon tax for decentralized electricity markets using an agent-based model	Averting the effects of anthropogenic climate change requires a transition from fossil fuels to low-carbon technology. A way to achieve this is to decarbonize the electricity grid. However, further efforts must be made in other fields such as transport and heating for full decarbonization. This would reduce carbon emissions due to electricity generation, and also help to decarbonize other sources such as automotive and heating by enabling a low-carbon alternative. Carbon taxes have been shown to be an efficient way to aid in this transition.In this paper, we demonstrate how to to find optimal carbon tax policies through a genetic algorithm approach, using the electricity market agent-based model ElecSim. To achieve this, we use the NSGA-II genetic algorithm to minimize average electricity price and relative carbon intensity of the electricity mix. We demonstrate that it is possible to find a range of carbon taxes to suit differing objectives.Our results show that we are able to minimize electricity cost to below PS10/MWh as well as carbon intensity to zero in every case. In terms of the optimal carbon tax strategy, we found that an increasing strategy between 2020 and 2035 was preferable. Each of the Pareto-front optimal tax strategies are at least above PS81/tCO2 for every year. The mean carbon tax strategy was PS240/tCO2.	policy;  optimization;  genetic algorithm;  electricity market model;  digital twin;  climate change;  carbon tax;  agent-based models;  Energy markets	Kell, Alexander J. M.; McGough, A. Stephen; Forshaw, Matthew	e-Energy '20: Proceedings of the Eleventh ACM International Conference on Future Energy Systems	https://doi.org/10.1145/3396851.3402369		454-460	"@inproceedings{10.1145/3396851.3402369,
    author = ""Kell, Alexander J. M. and McGough, A. Stephen and Forshaw, Matthew"",
    title = ""Optimizing carbon tax for decentralized electricity markets using an agent-based model"",
    year = ""2020"",
    isbn = ""9781450380096"",
    publisher = ""Association for Computing Machinery"",
    address = ""New York, NY, USA"",
    url = ""https://doi.org/10.1145/3396851.3402369"",
    doi = ""10.1145/3396851.3402369"",
    abstract = ""Averting the effects of anthropogenic climate change requires a transition from fossil fuels to low-carbon technology. A way to achieve this is to decarbonize the electricity grid. However, further efforts must be made in other fields such as transport and heating for full decarbonization. This would reduce carbon emissions due to electricity generation, and also help to decarbonize other sources such as automotive and heating by enabling a low-carbon alternative. Carbon taxes have been shown to be an efficient way to aid in this transition.In this paper, we demonstrate how to to find optimal carbon tax policies through a genetic algorithm approach, using the electricity market agent-based model ElecSim. To achieve this, we use the NSGA-II genetic algorithm to minimize average electricity price and relative carbon intensity of the electricity mix. We demonstrate that it is possible to find a range of carbon taxes to suit differing objectives.Our results show that we are able to minimize electricity cost to below PS10/MWh as well as carbon intensity to zero in every case. In terms of the optimal carbon tax strategy, we found that an increasing strategy between 2020 and 2035 was preferable. Each of the Pareto-front optimal tax strategies are at least above PS81/tCO2 for every year. The mean carbon tax strategy was PS240/tCO2."",
    booktitle = ""Proceedings of the Eleventh ACM International Conference on Future Energy Systems"",
    pages = ""454-460"",
    numpages = ""7"",
    keywords = ""policy, optimization, genetic algorithm, electricity market model, digital twin, climate change, carbon tax, agent-based models, Energy markets"",
    location = ""Virtual Event, Australia"",
    series = ""e-Energy '20""
}"	Excluded	Excluded	new_screen	IC2: The system under test must be a cyber–physical system		2	ACM	2020.0	Optimizing carbon tax for decentralized electricity markets using an agent-based model	https://dl.acm.org/doi/10.1145/3396851.3402369	Association for Computing Machinery	nan; References
259	DTCPS	Double Vision: Digital Twin applications within Extended Reality	The purpose of this project was to create a Digital Twin (DT) of the Expanded Perception and Interaction Centre (EPICentre), using Extended Reality to better visualise Internet of Things (IoT) sensor data such as temperature and humidity throughout the building. An immersive application was developed for multiple platforms, allowing users to interact with the DT model through Windows Mixed Reality Platforms, Oculus Platforms and a Cylindrical Screen. This project lends itself as an engaging introduction into DTs through the immersive experience of data analytics, generalised for the public using familiar sensors-driven datasets.		Jiang, Jade; Tobia, Michael; Lawther, Robert; Branchaud, Dominic; Bednarz, Tomasz	SIGGRAPH '20: ACM SIGGRAPH 2020 Appy Hour	https://doi.org/10.1145/3388529.3407313		1-2	"@inproceedings{10.1145/3388529.3407313,
    author = ""Jiang, Jade and Tobia, Michael and Lawther, Robert and Branchaud, Dominic and Bednarz, Tomasz"",
    title = ""Double Vision: Digital Twin applications within Extended Reality"",
    year = ""2020"",
    isbn = ""9781450379656"",
    publisher = ""Association for Computing Machinery"",
    address = ""New York, NY, USA"",
    url = ""https://doi.org/10.1145/3388529.3407313"",
    doi = ""10.1145/3388529.3407313"",
    abstract = ""The purpose of this project was to create a Digital Twin (DT) of the Expanded Perception and Interaction Centre (EPICentre), using Extended Reality to better visualise Internet of Things (IoT) sensor data such as temperature and humidity throughout the building. An immersive application was developed for multiple platforms, allowing users to interact with the DT model through Windows Mixed Reality Platforms, Oculus Platforms and a Cylindrical Screen. This project lends itself as an engaging introduction into DTs through the immersive experience of data analytics, generalised for the public using familiar sensors-driven datasets."",
    booktitle = ""ACM SIGGRAPH 2020 Appy Hour"",
    articleno = ""1"",
    numpages = ""2"",
    location = ""Virtual Event, USA"",
    series = ""SIGGRAPH '20""
}"	Excluded	Excluded	new_screen	IC1: A least one testing technique is described		2	ACM	2020.0	Double vision: Digital twin applications within extended reality	https://dl.acm.org/doi/10.1145/3388529.3407313	Association for Computing Machinery	nan; Keywords; References
260	DTCPS	Adversarial machine learning based partial-model attack in IoT	As Internet of Things (IoT) has emerged as the next logical stage of the Internet, it has become imperative to understand the vulnerabilities of the IoT systems when supporting diverse applications. Because machine learning has been applied in many IoT systems, the security implications of machine learning need to be studied following an adversarial machine learning approach. In this paper, we propose an adversarial machine learning based partial-model attack in the data fusion/aggregation process of IoT by only controlling a small part of the sensing devices. Our numerical results demonstrate the feasibility of this attack to disrupt the decision making in data fusion with limited control of IoT devices, e.g., the attack success rate reaches 83\% when the adversary tampers with only 8 out of 20 IoT devices. These results show that the machine learning engine of IoT system is highly vulnerable to attacks even when the adversary manipulates a small portion of IoT devices, and the outcome of these attacks severely disrupts IoT system operations.	wireless security;  machine learning;  internet of things;  data fusion;  adversarial machine learning	Luo, Zhengping; Zhao, Shangqing; Lu, Zhuo; Sagduyu, Yalin E.; Xu, Jie	WiseML '20: Proceedings of the 2nd ACM Workshop on Wireless Security and Machine Learning	https://doi.org/10.1145/3395352.3402619		13-18	"@inproceedings{10.1145/3395352.3402619,
    author = ""Luo, Zhengping and Zhao, Shangqing and Lu, Zhuo and Sagduyu, Yalin E. and Xu, Jie"",
    title = ""Adversarial machine learning based partial-model attack in IoT"",
    year = ""2020"",
    isbn = ""9781450380072"",
    publisher = ""Association for Computing Machinery"",
    address = ""New York, NY, USA"",
    url = ""https://doi.org/10.1145/3395352.3402619"",
    doi = ""10.1145/3395352.3402619"",
    abstract = ""As Internet of Things (IoT) has emerged as the next logical stage of the Internet, it has become imperative to understand the vulnerabilities of the IoT systems when supporting diverse applications. Because machine learning has been applied in many IoT systems, the security implications of machine learning need to be studied following an adversarial machine learning approach. In this paper, we propose an adversarial machine learning based partial-model attack in the data fusion/aggregation process of IoT by only controlling a small part of the sensing devices. Our numerical results demonstrate the feasibility of this attack to disrupt the decision making in data fusion with limited control of IoT devices, e.g., the attack success rate reaches 83\\% when the adversary tampers with only 8 out of 20 IoT devices. These results show that the machine learning engine of IoT system is highly vulnerable to attacks even when the adversary manipulates a small portion of IoT devices, and the outcome of these attacks severely disrupts IoT system operations."",
    booktitle = ""Proceedings of the 2nd ACM Workshop on Wireless Security and Machine Learning"",
    pages = ""13-18"",
    numpages = ""6"",
    keywords = ""wireless security, machine learning, internet of things, data fusion, adversarial machine learning"",
    location = ""Linz, Austria"",
    series = ""WiseML '20""
}"	Excluded	Excluded	new_screen	IC3: Testing is performed using a digital twin		2	ACM	2020.0	Adversarial machine learning based partial-model attack in IoT	https://dl.acm.org/doi/10.1145/3395352.3402619	Association for Computing Machinery	nan; References
261	DTCPS	Systematization of Digital Twins: Ontology and Conceptual Framework	The development and progress in information and communication technologies will transform traditional products into smart products and allow to offer novel smart services [1]. Herein, the digital twin (DT) concept is regarded as a key technology to create value with smart services [2]. Although the research and applications of DTs emerge continuously many concerns are to be scrutinized [3]. The lack of a shared conceptual framework for DTs with an unambiguous terminology [4] complicates cross-functional discussions. Therefore, a systematization of the main dimensions of DTs is proposed in the form of an ontology and a conceptual framework thereof derived. The research questions addressed in this paper are a) <<Which dimensions are used to classify and structure DTs in academic literature?>>, b) <<What are the fundamental differences or specifications within these dimensions?>> and c) <<How do these different specifications relate to each other?>> The focus of the research is on the objective to find classification systematics that are a) representing the entire spectrum of DTs, b) universally valid in all DT related domains and c) applicable in research and practice. A systematic literature review on the relevant aspects of DTs was conducted and the findings iteratively advanced within workshop sessions with academic experts. DTs are considered as integrators of physical and digital worlds as well as internal and external value creation. Further, the creation of DTs requires per definition the use of digital data. Hence, the proposed ontology and conceptual framework for DTs include the following main dimensions to consider for every DT: Data resources, external value creation and internal value creation. The main subdimensions of the data resources are the data sources to obtain the data, the data categories and the data formats. The main subdimension of the external value creation are the attributes of the services as the basis of the value propositions, the level of smartness of the connected products and the actors on the different levels of the ecosystem. The main subdimensions of the internal value creation are the lifecycle phases of products, the product management levels and the different generations of both. The proposed ontology and conceptual framework support researchers and practitioners in positioning and structuring their intended DT activities and communicating them to internal and external stakeholders. The holistic view on the data resource dimension further allows to easily deduct the needed data for certain applications or deduct possible applications from already available data.	systematization;  ontology;  conceptual framework;  Digital Twin	Barth, Linard; Ehrat, Matthias; Fuchs, Rainer; Haarmann, Jens	ICISS '20: Proceedings of the 3rd International Conference on Information Science and Systems	https://doi.org/10.1145/3388176.3388209		13-23	"@inproceedings{10.1145/3388176.3388209,
    author = ""Barth, Linard and Ehrat, Matthias and Fuchs, Rainer and Haarmann, Jens"",
    title = ""Systematization of Digital Twins: Ontology and Conceptual Framework"",
    year = ""2020"",
    isbn = ""9781450377256"",
    publisher = ""Association for Computing Machinery"",
    address = ""New York, NY, USA"",
    url = ""https://doi.org/10.1145/3388176.3388209"",
    doi = ""10.1145/3388176.3388209"",
    abstract = ""The development and progress in information and communication technologies will transform traditional products into smart products and allow to offer novel smart services [1]. Herein, the digital twin (DT) concept is regarded as a key technology to create value with smart services [2]. Although the research and applications of DTs emerge continuously many concerns are to be scrutinized [3]. The lack of a shared conceptual framework for DTs with an unambiguous terminology [4] complicates cross-functional discussions. Therefore, a systematization of the main dimensions of DTs is proposed in the form of an ontology and a conceptual framework thereof derived. The research questions addressed in this paper are a) <<Which dimensions are used to classify and structure DTs in academic literature?>>, b) <<What are the fundamental differences or specifications within these dimensions?>> and c) <<How do these different specifications relate to each other?>> The focus of the research is on the objective to find classification systematics that are a) representing the entire spectrum of DTs, b) universally valid in all DT related domains and c) applicable in research and practice. A systematic literature review on the relevant aspects of DTs was conducted and the findings iteratively advanced within workshop sessions with academic experts. DTs are considered as integrators of physical and digital worlds as well as internal and external value creation. Further, the creation of DTs requires per definition the use of digital data. Hence, the proposed ontology and conceptual framework for DTs include the following main dimensions to consider for every DT: Data resources, external value creation and internal value creation. The main subdimensions of the data resources are the data sources to obtain the data, the data categories and the data formats. The main subdimension of the external value creation are the attributes of the services as the basis of the value propositions, the level of smartness of the connected products and the actors on the different levels of the ecosystem. The main subdimensions of the internal value creation are the lifecycle phases of products, the product management levels and the different generations of both. The proposed ontology and conceptual framework support researchers and practitioners in positioning and structuring their intended DT activities and communicating them to internal and external stakeholders. The holistic view on the data resource dimension further allows to easily deduct the needed data for certain applications or deduct possible applications from already available data."",
    booktitle = ""Proceedings of the 3rd International Conference on Information Science and Systems"",
    pages = ""13-23"",
    numpages = ""11"",
    keywords = ""systematization, ontology, conceptual framework, Digital Twin"",
    location = ""Cambridge, United Kingdom"",
    series = ""ICISS '20""
}"	Excluded	Excluded	new_screen	IC1: A least one testing technique is described		2	ACM	2020.0	Systematization of Digital Twins: Ontology and Conceptual Framework	https://dl.acm.org/doi/10.1145/3388176.3388209	Association for Computing Machinery	nan; References
